,RDC,RDC_NAME,RDC_LAT,RDC_LGT,CUSTOMER,WEIGHT,CUSTOMER_LGT,CUSTOMER_LAT,CUSTOMER_NAME
124,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,903,13048.625119963282,79.92533,37.110687,HeTian
125,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,906,12160.484626220192,88.13963,47.848393,ALeTai
126,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,908,2973.7813940650913,76.16661,39.7153,KeZiLeSuKeErKeZi
127,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,909,9615.203942932065,82.074778,44.903258,BoErTaLa/shuanghe
128,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,913,91861.35959492176,109.502882,34.499381,WeiNan
129,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,914,23255.620360486875,109.939776,33.868319,ShangLuo
130,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,915,41377.59912496014,109.029273,32.6903,AnKang
131,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,916,56646.71086655154,107.028621,33.077668,HanZhong
132,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,917,112493.20173274973,107.14487,34.369315,BaoJi
133,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,930,18463.438999118,103.212006,35.599446,LinXiaZhou
134,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,932,29092.016660901747,104.626294,35.579578,DingXi
135,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,938,41907.0987394463,105.724998,34.578529,TianShui
136,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,939,23311.657151700332,104.92667,33.39189,LongNan
137,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,941,7394.852708574336,102.91102,34.98327,GanNanZhou
138,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,970,2237.9515795081247,100.901059,36.959435,HaiBeiZangZuZhiZhou
139,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,971,166295.55317480862,101.778916,36.623178,XiNing
140,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,972,10490.482645988326,102.10327,36.502916,HaiDong
141,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,973,1714.0028431078563,102.019988,35.517744,Huang
142,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,974,2099.179627360767,100.619542,36.280353,HaiNanZangZuZhiZhou
143,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,975,913.1871387648096,100.242143,34.4736,GuoLuoZangZuZhiZhou
144,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,976,1267.9017871804954,97.008522,33.004049,YuShu
145,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,977,26285.438545765424,97.370785,37.374663,HaiXi
146,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,990,18772.798911953814,84.873946,45.595886,KeLaMaYi
147,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,991,642642.8199123119,87.617733,43.792818,WuLuMuQi
148,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,993,26627.29140349428,86.041075,44.305886,ShiHeZi
149,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,994,47358.467181605694,87.304012,44.014577,ChangJi
150,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,995,8524.659479959411,89.184078,42.947613,TuLuFan
151,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,996,55925.096715385276,86.150969,41.768552,BaYinGuoLeng/TieMenGuan
152,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,997,33166.49656321856,80.265068,41.170712,AKeSu
153,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,998,28758.963975748087,75.989138,39.467664,KaShi
154,28,ChengDu/ZiYang/MeiShan,30.659462,104.065735,999,48531.597879514826,81.32416,43.91689,YiLiHaSaKe
155,572,HuZhou,30.867198,120.102398,21,15164637.905591248,121.472644,31.231706,ShangHai
156,572,HuZhou,30.867198,120.102398,25,3270666.6090724147,118.767413,32.041544,NanJing
157,572,HuZhou,30.867198,120.102398,27,2743965.248678959,114.298572,30.584355,WuHan
158,572,HuZhou,30.867198,120.102398,29,2132030.417790218,108.948024,34.263161,XiAn/XianYang
159,572,HuZhou,30.867198,120.102398,371,2836042.0624286253,113.665412,34.757975,ZhengZhou
160,572,HuZhou,30.867198,120.102398,376,125930.46955108785,114.075031,32.123274,XinYang
161,572,HuZhou,30.867198,120.102398,510,2277423.7668733923,120.301663,31.574729,WuXi
162,572,HuZhou,30.867198,120.102398,511,361523.2742434816,119.452753,32.204402,ZhenJiang
163,572,HuZhou,30.867198,120.102398,512,5723018.313268513,120.619585,31.299379,SuZhou
164,572,HuZhou,30.867198,120.102398,513,1061892.7589881942,120.864608,32.016212,NanTong
165,572,HuZhou,30.867198,120.102398,514,484462.362055354,119.421003,32.393159,YangZhou
166,572,HuZhou,30.867198,120.102398,515,459686.15884298383,120.139998,33.377631,YanCheng
167,572,HuZhou,30.867198,120.102398,516,508764.3770899401,117.184811,34.261792,XuZhou
168,572,HuZhou,30.867198,120.102398,517,617076.763463511,119.021265,33.597506,HuaiAn
169,572,HuZhou,30.867198,120.102398,518,504909.9015020032,119.178821,34.600018,LianYunGang
170,572,HuZhou,30.867198,120.102398,519,1621704.360652369,119.946973,31.772752,ChangZhou
171,572,HuZhou,30.867198,120.102398,523,654853.3457388971,119.92554,32.45546,
172,572,HuZhou,30.867198,120.102398,527,294950.6456484583,118.275162,33.963008,SuQian
173,572,HuZhou,30.867198,120.102398,550,195793.68575288338,118.316264,32.303627,ChuZhou
174,572,HuZhou,30.867198,120.102398,551,1959512.4358372984,117.283042,31.86119,HeFei
175,572,HuZhou,30.867198,120.102398,552,133729.45326176938,117.363228,32.939667,BangBu
176,572,HuZhou,30.867198,120.102398,553,524300.6056213068,118.376451,31.326319,WuHu
177,572,HuZhou,30.867198,120.102398,554,74921.28462347874,117.018329,32.647574,HuaiNan
178,572,HuZhou,30.867198,120.102398,555,128301.96690463641,118.507906,31.689362,MaAnShan
179,572,HuZhou,30.867198,120.102398,556,131482.70150968607,117.043551,30.50883,AnQing
180,572,HuZhou,30.867198,120.102398,557,105587.17830263713,116.984084,33.633891,SuZhou
181,572,HuZhou,30.867198,120.102398,558,322539.186671705,115.782939,33.869338,FuYang/BoZhou
182,572,HuZhou,30.867198,120.102398,559,82982.2427023604,118.317325,29.709239,HuangShan
183,572,HuZhou,30.867198,120.102398,561,64001.62433036152,116.794664,33.971707,HuaiBei
184,572,HuZhou,30.867198,120.102398,562,51081.61711726652,117.816576,30.929935,TongLing
185,572,HuZhou,30.867198,120.102398,563,137553.466713869,118.757995,30.945667,XuanCheng
186,572,HuZhou,30.867198,120.102398,564,154947.34627692442,116.507676,31.752889,LiuAn
187,572,HuZhou,30.867198,120.102398,566,43385.52773207962,117.489157,30.656037,ChiZhou
188,572,HuZhou,30.867198,120.102398,570,182851.33964017444,118.87263,28.941708,QuZhou
189,572,HuZhou,30.867198,120.102398,571,5852454.225458027,120.153576,30.287459,HangZhou
190,572,HuZhou,30.867198,120.102398,572,515624.47073277866,120.102398,30.867198,HuZhou
191,572,HuZhou,30.867198,120.102398,573,1353653.0667142035,120.750865,30.762653,JiaXing
192,572,HuZhou,30.867198,120.102398,574,3061470.925950359,121.549792,29.868388,NingBo
193,572,HuZhou,30.867198,120.102398,575,1187778.0803266568,120.582112,29.997117,ShaoXing
194,572,HuZhou,30.867198,120.102398,576,1098177.7406958279,121.428599,28.661378,TaiZhou
195,572,HuZhou,30.867198,120.102398,577,2051554.4300462513,120.672111,28.000575,WenZhou
196,572,HuZhou,30.867198,120.102398,578,230806.1877478378,119.921786,28.451993,LiShui
197,572,HuZhou,30.867198,120.102398,579,1619575.1384061333,119.649506,29.089524,JinHua
198,572,HuZhou,30.867198,120.102398,580,95672.09155579636,122.106863,30.016028,ZhouShan
199,572,HuZhou,30.867198,120.102398,591,1518326.94428021,119.306239,26.075302,FuZhou
200,572,HuZhou,30.867198,120.102398,592,1716032.1514301994,118.11022,24.490474,XiaMen
201,572,HuZhou,30.867198,120.102398,593,192766.2909997448,119.527082,26.65924,NingDe
202,572,HuZhou,30.867198,120.102398,594,319589.9597096193,119.007558,25.431011,PuTian
203,572,HuZhou,30.867198,120.102398,595,1465403.7493538894,118.589421,24.908853,QuanZhou
204,572,HuZhou,30.867198,120.102398,596,264851.0769213315,117.661801,24.510897,ZhangZhou
205,572,HuZhou,30.867198,120.102398,597,113775.40041568318,117.02978,25.091603,LongYan
206,572,HuZhou,30.867198,120.102398,598,107582.24511906976,117.635001,26.265444,SanMing
207,572,HuZhou,30.867198,120.102398,599,152346.69220004778,118.178459,26.635627,NanPing
208,572,HuZhou,30.867198,120.102398,701,41883.40596712847,117.033838,28.238638,YingTan
209,572,HuZhou,30.867198,120.102398,710,228310.32341824114,112.144146,32.042426,XiangYang
210,572,HuZhou,30.867198,120.102398,711,55570.47385494952,114.890593,30.396536,EZhou
211,572,HuZhou,30.867198,120.102398,712,126019.14821319179,113.926655,30.926423,XiaoGan
212,572,HuZhou,30.867198,120.102398,713,130100.39747902799,114.879365,30.447711,HuangGang
213,572,HuZhou,30.867198,120.102398,714,89369.13718289856,115.077048,30.220074,HuangShi
214,572,HuZhou,30.867198,120.102398,715,89704.22067710804,114.328963,29.832798,XianNing
215,572,HuZhou,30.867198,120.102398,716,169219.87232119223,112.23813,30.326857,JingZhou
216,572,HuZhou,30.867198,120.102398,717,191901.863930615,111.290843,30.702636,YiChang
217,572,HuZhou,30.867198,120.102398,719,149849.33861047687,110.787916,32.646907,ShiYan
218,572,HuZhou,30.867198,120.102398,722,77911.31248999036,113.37377,31.717497,SuiZhou
219,572,HuZhou,30.867198,120.102398,724,294090.38001686835,112.204251,31.03542,JingMen
220,572,HuZhou,30.867198,120.102398,728,98672.950403939,113.453974,30.364953,XianTao
221,572,HuZhou,30.867198,120.102398,730,113952.08080353907,113.132855,29.37029,YueYang
222,572,HuZhou,30.867198,120.102398,790,44543.765830246106,114.930835,27.810834,XinYu
223,572,HuZhou,30.867198,120.102398,791,1081232.6412503636,115.892151,28.676493,NanChang
224,572,HuZhou,30.867198,120.102398,792,163007.62741945416,115.992811,29.712034,JiuJiang
225,572,HuZhou,30.867198,120.102398,793,148112.31993140312,117.971185,28.44442,ShangRao
226,572,HuZhou,30.867198,120.102398,794,90645.83914265425,116.358351,27.98385,FuZhou
227,572,HuZhou,30.867198,120.102398,795,155424.586405041,114.391136,27.8043,YiChun
228,572,HuZhou,30.867198,120.102398,798,55339.54677095862,117.214664,29.29256,JingDeZhen
229,311,ShiJiaZhuang,38.045474,114.502461,10,11550369.149205338,116.405285,39.904989,BeiJing
230,311,ShiJiaZhuang,38.045474,114.502461,22,2337944.509904354,117.190182,39.125596,TianJin
231,311,ShiJiaZhuang,38.045474,114.502461,310,225524.05339366297,114.490686,36.612273,HanDan
232,311,ShiJiaZhuang,38.045474,114.502461,311,1557895.8819130664,114.502461,38.045474,ShiJiaZhuang
233,311,ShiJiaZhuang,38.045474,114.502461,312,591080.5144219932,115.482331,38.867657,BaoDing
234,311,ShiJiaZhuang,38.045474,114.502461,313,162535.80278215316,114.884091,40.811901,ZhangJiaKou
235,311,ShiJiaZhuang,38.045474,114.502461,314,95393.19377879778,117.939152,40.976204,ChengDe
236,311,ShiJiaZhuang,38.045474,114.502461,315,461974.62249519373,118.175393,39.635113,TangShan
237,311,ShiJiaZhuang,38.045474,114.502461,316,1073793.25416128,116.704441,39.523927,LangFang
238,311,ShiJiaZhuang,38.045474,114.502461,317,472530.00497973704,116.857461,38.310582,CangZhou
239,311,ShiJiaZhuang,38.045474,114.502461,318,215006.49329359713,115.665993,37.735097,HengShui
240,311,ShiJiaZhuang,38.045474,114.502461,319,273990.6653833917,114.508851,37.0682,XingTai
241,311,ShiJiaZhuang,38.045474,114.502461,335,160670.16619621112,119.586579,39.942531,QinHuangDao
242,311,ShiJiaZhuang,38.045474,114.502461,349,25756.6158676312,112.433387,39.331261,ShuoZhou
243,311,ShiJiaZhuang,38.045474,114.502461,350,38549.629821102564,112.733538,38.41769,XinZhou
244,311,ShiJiaZhuang,38.045474,114.502461,351,457407.4155378478,112.549248,37.857014,TaiYuan
245,311,ShiJiaZhuang,38.045474,114.502461,352,77681.96645395365,113.295259,40.09031,DaTong
246,311,ShiJiaZhuang,38.045474,114.502461,353,19952.02203703039,113.583285,37.861188,YangQuan
247,311,ShiJiaZhuang,38.045474,114.502461,354,511003.8959492054,112.736465,37.696495,JinZhong
248,311,ShiJiaZhuang,38.045474,114.502461,355,62812.382547276255,113.113556,36.191112,ChangZhi
249,311,ShiJiaZhuang,38.045474,114.502461,356,31431.508693200623,112.851274,35.497553,JinCheng
250,311,ShiJiaZhuang,38.045474,114.502461,357,70547.4634663348,111.517973,36.08415,LinFen
251,311,ShiJiaZhuang,38.045474,114.502461,358,51939.70163698355,111.134335,37.524366,LvLiang
252,311,ShiJiaZhuang,38.045474,114.502461,359,109165.46385898313,111.003957,35.022778,YunCheng
253,311,ShiJiaZhuang,38.045474,114.502461,372,147392.05965294072,114.352482,36.103442,AnYang
254,311,ShiJiaZhuang,38.045474,114.502461,373,241428.6729824541,113.883991,35.302616,XinXiang
255,311,ShiJiaZhuang,38.045474,114.502461,374,143061.0208732393,113.826063,34.022956,XuChang
256,311,ShiJiaZhuang,38.045474,114.502461,375,105416.59034194864,113.307718,33.735241,PingDingShan
257,311,ShiJiaZhuang,38.045474,114.502461,377,217425.86381542473,112.540918,32.999082,NanYang
258,311,ShiJiaZhuang,38.045474,114.502461,379,285087.6830007168,112.434468,34.663041,LuoYang
259,311,ShiJiaZhuang,38.045474,114.502461,391,156866.46083466965,113.238266,35.23904,JiaoZuo
260,311,ShiJiaZhuang,38.045474,114.502461,392,47851.27684581679,114.295444,35.748236,HeBi
261,311,ShiJiaZhuang,38.045474,114.502461,395,254809.50748550548,114.026405,33.575855,LeiHe
262,311,ShiJiaZhuang,38.045474,114.502461,398,45783.91322699713,111.194099,34.777338,SanMenXia
263,311,ShiJiaZhuang,38.045474,114.502461,471,549813.5186654915,111.670801,40.818311,HuHeHaoTe
264,311,ShiJiaZhuang,38.045474,114.502461,472,269406.9804184198,109.840405,40.658168,BaoTou
265,311,ShiJiaZhuang,38.045474,114.502461,473,20568.711053646213,106.825563,39.673734,WuHai
266,311,ShiJiaZhuang,38.045474,114.502461,474,20026.376725927297,113.114543,41.034126,WuLanChaBu
267,311,ShiJiaZhuang,38.045474,114.502461,477,53135.442009047416,109.99029,39.817179,EErDuoSi
268,311,ShiJiaZhuang,38.045474,114.502461,478,28610.01090086758,107.416959,40.757402,BaYanNaoEr
