,RDC,RDC_NAME,RDC_LAT,RDC_LGT,CUSTOMER,WEIGHT,CUSTOMER_LGT,CUSTOMER_LAT,CUSTOMER_NAME
124,572,HuZhou,30.867198,120.102398,551,1959512.4358372984,117.283042,31.86119,HeFei
125,572,HuZhou,30.867198,120.102398,552,133729.45326176938,117.363228,32.939667,BangBu
126,572,HuZhou,30.867198,120.102398,553,524300.6056213068,118.376451,31.326319,WuHu
127,572,HuZhou,30.867198,120.102398,554,74921.28462347874,117.018329,32.647574,HuaiNan
128,572,HuZhou,30.867198,120.102398,555,128301.96690463641,118.507906,31.689362,MaAnShan
129,572,HuZhou,30.867198,120.102398,556,131482.70150968607,117.043551,30.50883,AnQing
130,572,HuZhou,30.867198,120.102398,557,105587.17830263713,116.984084,33.633891,SuZhou
131,572,HuZhou,30.867198,120.102398,558,322539.186671705,115.782939,33.869338,FuYang/BoZhou
132,572,HuZhou,30.867198,120.102398,559,82982.2427023604,118.317325,29.709239,HuangShan
133,572,HuZhou,30.867198,120.102398,561,64001.62433036152,116.794664,33.971707,HuaiBei
134,572,HuZhou,30.867198,120.102398,562,51081.61711726652,117.816576,30.929935,TongLing
135,572,HuZhou,30.867198,120.102398,563,137553.466713869,118.757995,30.945667,XuanCheng
136,572,HuZhou,30.867198,120.102398,564,154947.34627692442,116.507676,31.752889,LiuAn
137,572,HuZhou,30.867198,120.102398,566,43385.52773207962,117.489157,30.656037,ChiZhou
138,572,HuZhou,30.867198,120.102398,570,182851.33964017444,118.87263,28.941708,QuZhou
139,572,HuZhou,30.867198,120.102398,571,5852454.225458027,120.153576,30.287459,HangZhou
140,572,HuZhou,30.867198,120.102398,572,515624.47073277866,120.102398,30.867198,HuZhou
141,572,HuZhou,30.867198,120.102398,573,1353653.0667142035,120.750865,30.762653,JiaXing
142,572,HuZhou,30.867198,120.102398,574,3061470.925950359,121.549792,29.868388,NingBo
143,572,HuZhou,30.867198,120.102398,575,1187778.0803266568,120.582112,29.997117,ShaoXing
144,572,HuZhou,30.867198,120.102398,576,1098177.7406958279,121.428599,28.661378,TaiZhou
145,572,HuZhou,30.867198,120.102398,577,2051554.4300462513,120.672111,28.000575,WenZhou
146,572,HuZhou,30.867198,120.102398,578,230806.1877478378,119.921786,28.451993,LiShui
147,572,HuZhou,30.867198,120.102398,579,1619575.1384061333,119.649506,29.089524,JinHua
148,572,HuZhou,30.867198,120.102398,580,95672.09155579636,122.106863,30.016028,ZhouShan
149,572,HuZhou,30.867198,120.102398,591,1518326.94428021,119.306239,26.075302,FuZhou
150,572,HuZhou,30.867198,120.102398,592,1716032.1514301994,118.11022,24.490474,XiaMen
151,572,HuZhou,30.867198,120.102398,593,192766.2909997448,119.527082,26.65924,NingDe
152,572,HuZhou,30.867198,120.102398,594,319589.9597096193,119.007558,25.431011,PuTian
153,572,HuZhou,30.867198,120.102398,595,1465403.7493538894,118.589421,24.908853,QuanZhou
154,572,HuZhou,30.867198,120.102398,596,264851.0769213315,117.661801,24.510897,ZhangZhou
155,572,HuZhou,30.867198,120.102398,597,113775.40041568318,117.02978,25.091603,LongYan
156,572,HuZhou,30.867198,120.102398,598,107582.24511906976,117.635001,26.265444,SanMing
157,572,HuZhou,30.867198,120.102398,599,152346.69220004778,118.178459,26.635627,NanPing
158,572,HuZhou,30.867198,120.102398,793,148112.31993140312,117.971185,28.44442,ShangRao
159,311,ShiJiaZhuang,38.045474,114.502461,10,11550369.149205338,116.405285,39.904989,BeiJing
160,311,ShiJiaZhuang,38.045474,114.502461,22,2337944.509904354,117.190182,39.125596,TianJin
161,311,ShiJiaZhuang,38.045474,114.502461,310,225524.05339366297,114.490686,36.612273,HanDan
162,311,ShiJiaZhuang,38.045474,114.502461,311,1557895.8819130664,114.502461,38.045474,ShiJiaZhuang
163,311,ShiJiaZhuang,38.045474,114.502461,312,591080.5144219932,115.482331,38.867657,BaoDing
164,311,ShiJiaZhuang,38.045474,114.502461,313,162535.80278215316,114.884091,40.811901,ZhangJiaKou
165,311,ShiJiaZhuang,38.045474,114.502461,314,95393.19377879778,117.939152,40.976204,ChengDe
166,311,ShiJiaZhuang,38.045474,114.502461,315,461974.62249519373,118.175393,39.635113,TangShan
167,311,ShiJiaZhuang,38.045474,114.502461,316,1073793.25416128,116.704441,39.523927,LangFang
168,311,ShiJiaZhuang,38.045474,114.502461,317,472530.00497973704,116.857461,38.310582,CangZhou
169,311,ShiJiaZhuang,38.045474,114.502461,318,215006.49329359713,115.665993,37.735097,HengShui
170,311,ShiJiaZhuang,38.045474,114.502461,319,273990.6653833917,114.508851,37.0682,XingTai
171,311,ShiJiaZhuang,38.045474,114.502461,335,160670.16619621112,119.586579,39.942531,QinHuangDao
172,311,ShiJiaZhuang,38.045474,114.502461,349,25756.6158676312,112.433387,39.331261,ShuoZhou
173,311,ShiJiaZhuang,38.045474,114.502461,350,38549.629821102564,112.733538,38.41769,XinZhou
174,311,ShiJiaZhuang,38.045474,114.502461,351,457407.4155378478,112.549248,37.857014,TaiYuan
175,311,ShiJiaZhuang,38.045474,114.502461,352,77681.96645395365,113.295259,40.09031,DaTong
176,311,ShiJiaZhuang,38.045474,114.502461,353,19952.02203703039,113.583285,37.861188,YangQuan
177,311,ShiJiaZhuang,38.045474,114.502461,354,511003.8959492054,112.736465,37.696495,JinZhong
178,311,ShiJiaZhuang,38.045474,114.502461,355,62812.382547276255,113.113556,36.191112,ChangZhi
179,311,ShiJiaZhuang,38.045474,114.502461,356,31431.508693200623,112.851274,35.497553,JinCheng
180,311,ShiJiaZhuang,38.045474,114.502461,357,70547.4634663348,111.517973,36.08415,LinFen
181,311,ShiJiaZhuang,38.045474,114.502461,358,51939.70163698355,111.134335,37.524366,LvLiang
182,311,ShiJiaZhuang,38.045474,114.502461,372,147392.05965294072,114.352482,36.103442,AnYang
183,311,ShiJiaZhuang,38.045474,114.502461,373,241428.6729824541,113.883991,35.302616,XinXiang
184,311,ShiJiaZhuang,38.045474,114.502461,391,156866.46083466965,113.238266,35.23904,JiaoZuo
185,311,ShiJiaZhuang,38.045474,114.502461,392,47851.27684581679,114.295444,35.748236,HeBi
186,311,ShiJiaZhuang,38.045474,114.502461,471,549813.5186654915,111.670801,40.818311,HuHeHaoTe
187,311,ShiJiaZhuang,38.045474,114.502461,472,269406.9804184198,109.840405,40.658168,BaoTou
188,311,ShiJiaZhuang,38.045474,114.502461,474,20026.376725927297,113.114543,41.034126,WuLanChaBu
189,311,ShiJiaZhuang,38.045474,114.502461,477,53135.442009047416,109.99029,39.817179,EErDuoSi
190,311,ShiJiaZhuang,38.045474,114.502461,478,28610.01090086758,107.416959,40.757402,BaYanNaoEr
191,311,ShiJiaZhuang,38.045474,114.502461,479,36755.34232665483,116.090996,43.944018,XiLinGuoLeMeng
192,29,XiAn/XianYang,34.263161,108.948024,29,2132030.417790218,108.948024,34.263161,XiAn/XianYang
193,29,XiAn/XianYang,34.263161,108.948024,359,109165.46385898313,111.003957,35.022778,YunCheng
194,29,XiAn/XianYang,34.263161,108.948024,379,285087.6830007168,112.434468,34.663041,LuoYang
195,29,XiAn/XianYang,34.263161,108.948024,398,45783.91322699713,111.194099,34.777338,SanMenXia
196,29,XiAn/XianYang,34.263161,108.948024,473,20568.711053646213,106.825563,39.673734,WuHai
197,29,XiAn/XianYang,34.263161,108.948024,483,6355.078471997059,105.706422,38.844814,ALaShanMeng
198,29,XiAn/XianYang,34.263161,108.948024,901,12849.605832493413,82.985732,46.746301,TaCheng
199,29,XiAn/XianYang,34.263161,108.948024,902,20413.692629052333,93.51316,42.833248,HaMi
200,29,XiAn/XianYang,34.263161,108.948024,903,13048.625119963282,79.92533,37.110687,HeTian
201,29,XiAn/XianYang,34.263161,108.948024,906,12160.484626220192,88.13963,47.848393,ALeTai
202,29,XiAn/XianYang,34.263161,108.948024,908,2973.7813940650913,76.16661,39.7153,KeZiLeSuKeErKeZi
203,29,XiAn/XianYang,34.263161,108.948024,909,9615.203942932065,82.074778,44.903258,BoErTaLa/shuanghe
204,29,XiAn/XianYang,34.263161,108.948024,911,64758.15485856075,109.49081,36.596537,YanAn
205,29,XiAn/XianYang,34.263161,108.948024,912,97814.33787386745,109.741193,38.290162,YuLin
206,29,XiAn/XianYang,34.263161,108.948024,913,91861.35959492176,109.502882,34.499381,WeiNan
207,29,XiAn/XianYang,34.263161,108.948024,914,23255.620360486875,109.939776,33.868319,ShangLuo
208,29,XiAn/XianYang,34.263161,108.948024,915,41377.59912496014,109.029273,32.6903,AnKang
209,29,XiAn/XianYang,34.263161,108.948024,916,56646.71086655154,107.028621,33.077668,HanZhong
210,29,XiAn/XianYang,34.263161,108.948024,917,112493.20173274973,107.14487,34.369315,BaoJi
211,29,XiAn/XianYang,34.263161,108.948024,919,13429.740286104565,108.979608,34.916582,TongChuan
212,29,XiAn/XianYang,34.263161,108.948024,930,18463.438999118,103.212006,35.599446,LinXiaZhou
213,29,XiAn/XianYang,34.263161,108.948024,931,682251.4668610429,103.823557,36.058039,LanZhou
214,29,XiAn/XianYang,34.263161,108.948024,932,29092.016660901747,104.626294,35.579578,DingXi
215,29,XiAn/XianYang,34.263161,108.948024,933,26491.227196754677,106.684691,35.54279,PingLiang
216,29,XiAn/XianYang,34.263161,108.948024,934,33254.49828897055,107.638372,35.734218,QingYang
217,29,XiAn/XianYang,34.263161,108.948024,935,36853.76887222666,102.187888,38.514238,JinChang/WuWei
218,29,XiAn/XianYang,34.263161,108.948024,936,28711.5784311124,100.455472,38.932897,ZhangYe
219,29,XiAn/XianYang,34.263161,108.948024,937,44368.439315094074,98.510795,39.744023,JiaYuGuan/JiuQuan
220,29,XiAn/XianYang,34.263161,108.948024,938,41907.0987394463,105.724998,34.578529,TianShui
221,29,XiAn/XianYang,34.263161,108.948024,939,23311.657151700332,104.92667,33.39189,LongNan
222,29,XiAn/XianYang,34.263161,108.948024,943,30609.03102559555,104.173606,36.54568,BaiYin
223,29,XiAn/XianYang,34.263161,108.948024,951,274073.5666805693,106.278179,38.46637,YinChuan
224,29,XiAn/XianYang,34.263161,108.948024,952,18759.93712126699,106.376173,39.01333,ShiZuiShan
225,29,XiAn/XianYang,34.263161,108.948024,953,25655.210802110836,106.199409,37.986165,WuZhong
226,29,XiAn/XianYang,34.263161,108.948024,954,15434.148824193964,106.285241,36.004561,GuYuan
227,29,XiAn/XianYang,34.263161,108.948024,955,17588.160296061735,105.17362,37.517,ZhongWei
228,29,XiAn/XianYang,34.263161,108.948024,970,2237.9515795081247,100.901059,36.959435,HaiBeiZangZuZhiZhou
229,29,XiAn/XianYang,34.263161,108.948024,971,166295.55317480862,101.778916,36.623178,XiNing
230,29,XiAn/XianYang,34.263161,108.948024,972,10490.482645988326,102.10327,36.502916,HaiDong
231,29,XiAn/XianYang,34.263161,108.948024,974,2099.179627360767,100.619542,36.280353,HaiNanZangZuZhiZhou
232,29,XiAn/XianYang,34.263161,108.948024,976,1267.9017871804954,97.008522,33.004049,YuShu
233,29,XiAn/XianYang,34.263161,108.948024,977,26285.438545765424,97.370785,37.374663,HaiXi
234,29,XiAn/XianYang,34.263161,108.948024,990,18772.798911953814,84.873946,45.595886,KeLaMaYi
235,29,XiAn/XianYang,34.263161,108.948024,991,642642.8199123119,87.617733,43.792818,WuLuMuQi
236,29,XiAn/XianYang,34.263161,108.948024,993,26627.29140349428,86.041075,44.305886,ShiHeZi
237,29,XiAn/XianYang,34.263161,108.948024,994,47358.467181605694,87.304012,44.014577,ChangJi
238,29,XiAn/XianYang,34.263161,108.948024,995,8524.659479959411,89.184078,42.947613,TuLuFan
239,29,XiAn/XianYang,34.263161,108.948024,996,55925.096715385276,86.150969,41.768552,BaYinGuoLeng/TieMenGuan
240,29,XiAn/XianYang,34.263161,108.948024,997,33166.49656321856,80.265068,41.170712,AKeSu
241,29,XiAn/XianYang,34.263161,108.948024,998,28758.963975748087,75.989138,39.467664,KaShi
242,29,XiAn/XianYang,34.263161,108.948024,999,48531.597879514826,81.32416,43.91689,YiLiHaSaKe
243,24,ShenYang/TieLin/FuShun,41.796767,123.429096,24,1187865.6247605649,123.429096,41.796767,ShenYang/TieLin/FuShun
244,24,ShenYang/TieLin/FuShun,41.796767,123.429096,411,1067328.7180092868,121.618622,38.91459,DaLian
245,24,ShenYang/TieLin/FuShun,41.796767,123.429096,412,130483.97398574492,122.995632,41.110626,AnShan
246,24,ShenYang/TieLin/FuShun,41.796767,123.429096,414,37582.76894054165,123.770519,41.297909,BenXi
247,24,ShenYang/TieLin/FuShun,41.796767,123.429096,415,81241.75347892007,124.383044,40.124296,DanDong
248,24,ShenYang/TieLin/FuShun,41.796767,123.429096,416,77872.12074542325,121.135742,41.119269,JinZhou
249,24,ShenYang/TieLin/FuShun,41.796767,123.429096,417,116927.30114766877,122.235151,40.667432,YingKou
250,24,ShenYang/TieLin/FuShun,41.796767,123.429096,418,33972.90281411773,121.648962,42.011796,FuXin
251,24,ShenYang/TieLin/FuShun,41.796767,123.429096,419,48440.315882666066,123.18152,41.269402,LiaoYang
252,24,ShenYang/TieLin/FuShun,41.796767,123.429096,421,41498.29858239035,120.451176,41.576758,ChaoYang
253,24,ShenYang/TieLin/FuShun,41.796767,123.429096,427,59211.005500557636,122.06957,41.124484,PanJin
254,24,ShenYang/TieLin/FuShun,41.796767,123.429096,429,76106.92491562953,120.856394,40.755572,HuLuDao
255,24,ShenYang/TieLin/FuShun,41.796767,123.429096,431,818348.5922609464,125.3245,43.886841,ChangChun
256,24,ShenYang/TieLin/FuShun,41.796767,123.429096,432,90759.37834643802,126.55302,43.843577,JiLin
257,24,ShenYang/TieLin/FuShun,41.796767,123.429096,433,59244.26963842026,129.5091,42.89119,YanBian
258,24,ShenYang/TieLin/FuShun,41.796767,123.429096,434,43644.48740485258,124.370785,43.170344,SiPing
259,24,ShenYang/TieLin/FuShun,41.796767,123.429096,435,38143.371316351055,125.936501,41.721177,TongHua
260,24,ShenYang/TieLin/FuShun,41.796767,123.429096,436,21601.919522081313,122.841114,45.619026,BaiCheng
261,24,ShenYang/TieLin/FuShun,41.796767,123.429096,437,14428.20483381171,125.145349,42.902692,LiaoYuan
262,24,ShenYang/TieLin/FuShun,41.796767,123.429096,438,28676.903260040348,124.823608,45.118243,SongYuan
263,24,ShenYang/TieLin/FuShun,41.796767,123.429096,439,24184.974715990124,126.427839,41.942505,BaiShan
264,24,ShenYang/TieLin/FuShun,41.796767,123.429096,451,888548.1653436784,126.642464,45.756967,HaErBin
265,24,ShenYang/TieLin/FuShun,41.796767,123.429096,452,62447.46617018487,123.95792,47.342081,QiQiHaEr
266,24,ShenYang/TieLin/FuShun,41.796767,123.429096,453,56529.71495498024,129.618602,44.582962,MuDanJiang
267,24,ShenYang/TieLin/FuShun,41.796767,123.429096,454,41523.24460759272,130.361634,46.809606,JiaMuSi
